Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
"Macao SAR, China",MAC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10776204249,11855793770,14525821560,15562715895,16998609083,21358272366,20026540301,20412468765,25080365400,29590258702,31779965022,34883973879,35126893353,29560229156,29223439889,
"Macao SAR, China",MAC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.828530312,12.48313046,11.70368004,10.77219009,10.47488976,9.546620369,12.9701004,12.16699982,12.31346989,15.41310024,17.33551025,21.24386978,16.4289093,13.39206982,,,
"Macao SAR, China",MAC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,94.70312,,,,,,,,,,,,,,,,,,,,99.63354,,,,,99.64424,,,,,99.6729,,,,,99.79874,
"Macedonia, FYR",MKD,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7602946964,7173514360,6537458726,6110524026,6050043232,6008629512,6063551892,6134320037,6340012901,6582289989,6888819741,6751388032,6825109345,6971654283,7340775301,7599965919,8099948898,8255013073,9025449708,9036197508,9276084674,9459870723,9378963030,9630676540,10028063301,10275532757,10400728876,
"Macedonia, FYR",MKD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.640879631,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.86117,,,,,,,,98.7427,,,,,,,,,,,,,,,
Madagascar,MDG,GNI (constant 2010 US$),NY.GNP.MKTP.KD,3518434942,3592632322,3672334563,3635901235,3781729377,3765468348,3985792718,4206142223,4493375011,4636496459,4891769893,5068215571,5025599527,4886630637,4962049250,5034837384,4880267785,5021774804,4889212806,5353794159,5391754328,4815942506,4710406182,4723263097,4706844603,4792854997,4864540985,4853092048,4970613468,5157467423,5494570319,5037325870,5189241495,5321585284,5268603111,5355116888,5522280891,5803748595,6064830160,6400540516,6660114761,7091532572,6172743992,6785894104,7122460558,7473696494,7858908568,8405181875,9023099653,8619737476,8636905820,8718112941,8838992873,9043004521,9376326525,9551538378,9927620033,
Madagascar,MDG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,14.89931011,16.53528976,16.78964043,18.32389069,16.62018013,,,,,,,,12.31729984,,,,10.64441013,9.382769585,15.5387001,15.89050961,17.68247032,17.93675995,15.76313972,12.96076965,18.03303909,15.32419014,18.04454994,16.25814056,22.58583069,,19.77969933,20.32579994,13.98937988,,,,
Madagascar,MDG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.23622,,,,,,,,,64.94025,,,76.82916,,,,,
Malawi,MWI,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4177646109,4415486026,4654701103,4818636191,5049644767,5559184225,5987307820,6451173720,6851198433,7191917028,7263429968,7589150271,8029377842,8216040210,8423547987,
Malawi,MWI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.55257034,,,,,,,12.51795959,15.09788036,,20.42420006,16.33403015,21.55158043,,
Malawi,MWI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.01769,,,,,,,,,,,76.0075,,,,,,,,,,,,72.13956,,,,76.08191,72.93561,,
Malaysia,MYS,GNI (constant 2010 US$),NY.GNP.MKTP.KD,10943419795,11958525073,12858244137,13823527549,14483283947,15546097953,16792135325,17743870097,19164603398,19832863414,21220719963,22195697268,24330745155,26903072864,28912775021,29499456510,32612200147,35123570499,37268230725,40698019366,44139459491,47356953665,49657342372,51873307335,55447207868,54652703921,55793366560,58923515072,65240828960,71135468531,78629637549,85572577594,92871357455,1.03E+11,1.12E+11,1.23E+11,1.35E+11,1.44E+11,1.33E+11,1.39E+11,1.50E+11,1.52E+11,1.62E+11,1.73E+11,1.85E+11,1.96E+11,2.10E+11,2.32E+11,2.37E+11,2.34E+11,2.47E+11,2.62E+11,2.73E+11,2.87E+11,3.04E+11,3.21E+11,3.35E+11,
Malaysia,MYS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.57966042,15.93597984,18.41204071,18.02728081,21.27754021,18.98456955,,21.18855095,21.39068031,24.34852028,25.90360069,24.54244041,21.01292038,,16.74556923,16.12466049,14.03864002,18.46463013,18.40623093,20.97702026,19.92865944,19.45430946,19.7043705,19.72425079,,
Malaysia,MYS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,87.96864,,,,,,,,,,,95.56388,,,,,,,,,97.2378,,,,,,,,,,98.41871,,,,,,,
Maldives,MDV,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276923144,,,,,,,
Maldives,MDV,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23990059,20.34620094,19.47924042,13.01498032,13.34757996,12.74641037,12.61970997,15.63228035,12.46061039,11.71210003,12.67912006,12.8558197,10.13891029,12.87631035,,
Maldives,MDV,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,85.60898,,,,,,,,95.53619,,,,,98.19962,,,,,98.17012,,,,,98.17012,,,,,,99.30101,,,,,,,,99.26838,,,
Mali,MLI,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4060437766,4560232885,4406595665,4561538370,4680987620,4692752911,5021498248,5252774420,5658829222,6012663466,6026964976,6693408431,6807924284,7641518272,7764948903,8278948285,8614826850,9012105292,9483465500,9909262401,10259757671,10619201662,10470849814,10839380955,11675854978,12327477679,12984074091,
Mali,MLI,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.32380962,14.49318981,14.52521038,18.28376007,17.73634911,16.28030014,,,18.0316906,16.95940971,16.50391006,18.25834084,22.40337944,16.62344933,18.22426033,,,
Mali,MLI,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,19.64623,,,,,,,,,,,,,,,,,,,,,,24.18667,,,,,,,,38.81612,,,,44.30171,47.13698,,,,49.36653,,
Malta,MLT,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6993585607,7247689362,7435373912,7547032942,7603538212,7661020305,7766933331,8113298658,8440349729,7875658663,8282743709,8577482346,8727730984,9097029257,9809417166,10574176495,10933721797,
Malta,MLT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.535340309,,10.55488968,,,14.51840019,13.08570957,12.34974003,15.71920967,18.89139938,15.25658035,18.75765038,,,,
Malta,MLT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,97.86696,,,,,,,,,,96.03227,,,,,,,,,,98.26503,,,,,,98.88194,,,,,,
Marshall Islands,MHL,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199294900,,,,,,,
Marshall Islands,MHL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.54380989,,,14.8142004,22.50875092,,,,,,,,,,,,,,
Marshall Islands,MHL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.45878,,,,,,
Mauritania,MRT,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3063801977,3236765379,3507406576,3934506733,4077218257,4180171062,4229176999,4274665078,4378297714,4603209014,4933499073,5253250536,5277726056,,
Mauritania,MRT,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.175860405,,10.31029034,,13.88016987,,16.03502083,13.6826601,10.01774979,11.40536976,,,,
Mauritania,MRT,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.33665,,,,,,,56.12243,,,,,,,,,,
Mauritius,MUS,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8372388108,9028809673,9409548979,9555163681,10123211757,10448470965,10820056998,11169699354,11298350125,11884507991,12358557433,
Mauritius,MUS,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1949501,14.34508038,,,,,,,,16.76762962,14.31735992,11.97105026,11.51012039,15.9108696,16.2123909,15.82166004,14.13833046,12.74995041,11.95524979,11.64793015,14.57314968,13.84617043,14.96061993,14.78901005,20.90517998,19.01759911,,
Mauritius,MUS,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.19199,,,,,,,,,,94.53896,,,,,,,,,,,98.13035,,,,,,
Mexico,MEX,GNI (constant 2010 US$),NY.GNP.MKTP.KD,1.37E+11,1.44E+11,1.51E+11,1.63E+11,1.81E+11,1.95E+11,2.06E+11,2.22E+11,2.43E+11,2.51E+11,2.66E+11,2.76E+11,2.99E+11,3.23E+11,3.41E+11,3.59E+11,3.74E+11,3.86E+11,4.20E+11,4.60E+11,5.01E+11,5.40E+11,5.19E+11,5.02E+11,5.22E+11,5.42E+11,5.17E+11,5.31E+11,5.44E+11,5.68E+11,6.00E+11,6.28E+11,6.52E+11,6.81E+11,7.12E+11,6.62E+11,7.03E+11,7.59E+11,7.95E+11,8.19E+11,8.62E+11,8.59E+11,8.62E+11,8.74E+11,9.15E+11,9.39E+11,9.81E+11,1.04E+12,1.06E+12,1.01E+12,1.06E+12,1.10E+12,1.14E+12,1.14E+12,1.17E+12,1.20E+12,1.23E+12,
Mexico,MEX,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.63632965,14.71502018,,23.0065403,26.33499908,,,15.78812981,16.3431797,19.77635956,20.84659958,20.97147942,22.4429493,22.20042038,22.1889801,20.74933052,20.24585915,18.80035019,18.47240067,19.4290905,19.00753975,18.66665077,16.92695045,19.07018089,,,
Mexico,MEX,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,91.9472,,,,,,,,,,95.41824,,,,,,,,,,96.61228,,97.60458,,97.56444,97.63584,97.89566,98.15609,98.3823,98.52466,98.43452,98.46177,98.87542,98.5645,99.00004,98.94471,,
"Micronesia, Fed. Sts.",FSM,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307088400,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78497982,9.965120316,,,,,,,,,,,,,,,20.6683197,,
"Micronesia, Fed. Sts.",FSM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3939492771,3884186296,3923875387,3655100155,3528010061,3589530934,3990135492,4303890103,4820294582,5214679538,5563574283,5823888302,5883141831,6348866549,5734777596,6296583477,6709159200,6847949636,7457365013,7767289122,7510587702,7764962857,
Moldova,MDA,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3399601,,,14.12242031,12.92393017,16.42476082,17.88434029,16.19259071,19.45202065,19.29664993,18.60881996,19.4169693,19.85008049,20.99263,22.26700974,21.9158802,20.74197006,,18.76510048,,,
Moldova,MDA,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.72935,,,,,,,,,,,99.52508,,,,,,,,,,,,99.45616,,,,,
Monaco,MCO,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monaco,MCO,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.134119987,5.484159946,,,5.163430214,,,5.767749786,5.842339993,6.401110172,6.489769936,5.071700096,6.327899933,,,,5.92595005,,,,,6.598810196,6.363220215,8.076169968,8.87594986,7.059219837,5.008860111,,,
Monaco,MCO,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6609616684,7718872929,8701575602,9962257966,10473320724,10735719754,11014848614,
Mongolia,MNG,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.80766964,15.17901039,15.25156021,16.07476997,,20.31151009,,13.57351017,,,13.28645039,,14.51142025,14.71113968,12.1508503,,,,,,
Mongolia,MNG,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.71012,,,,,,,,,,98.46025,,,,,,,
Montenegro,MNE,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4182683938,4344884563,4038722388,4110399868,4311093570,4231831505,4394909851,4444964810,4655534196,4733532728,
Montenegro,MNE,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,98.73014,,,,,,,,,,99.14586,,,,,,,,,,,,99.41027,,,,,,,,99.21182,,,,,,
Morocco,MAR,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,11782355914,12995479626,14244136731,15474537470,16346116709,17201036636,17609361409,18208440602,19278091469,20722664040,22897897383,24244964712,24663884200,25763237914,26639440972,25867673112,28120330368,28527810478,30478392654,31903427481,35523563939,35310378639,39107584219,40298830734,41958169127,44874744298,44070055277,43506302695,48376652282,45546451221,51589223540,50733871806,54743508739,55383099735,56377875914,60582906976,62668811713,66539284266,70005156325,72699384919,78121205433,81036064725,85959529999,88540534679,91932709214,96475719373,99063813251,1.04E+11,1.06E+11,1.11E+11,1.13E+11,
Morocco,MAR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.89277077,,20.46423912,,20.47270966,,,25.21153069,25.76847076,,,,,,,,,17.47064018,17.29528999,,,,,,,,
Morocco,MAR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,44.13794,,,,,,,,,,,,58.43489,,,,,,,,,,70.45759,,,,77.86296,79.47369,,81.51007,91.22096,,,,,
Mozambique,MOZ,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,2272147117,2366241348,2187646164,1833483281,1700696473,1704392930,1659974107,1860262651,2051318906,2138740488,2198142173,2322251272,2151727993,2350236020,2492719915,2580072848,3322882149,3702754174,4114762214,4451549774,4461742253,4987078463,5051676147,5878434870,6248903073,6768001312,7202415299,7838843936,8433417350,9265202046,9813293356,10715415489,11616548289,12432529491,13242549277,13985932380,14476335824,
Mozambique,MOZ,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.05375004,16.92332077,,,,,18.00153923,22.7181797,18.55003929,,,,,,19.76724052,19.03288078,,,,
Mozambique,MOZ,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,43.64436,,,,,,,,,,,,,,,,,46.97,,,,,,61.89289,,,,,,67.14964,,,,,,,,
Myanmar,MMR,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49528711971,,,,,,,
Myanmar,MMR,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,84.89707,,,,,,,,,,,,,,,,,94.58631,,,,,,,,,,,,,,,,84.75116,
Namibia,NAM,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,3755412290,4236068572,4148742622,4197170375,4103498864,3625238319,4000769927,4543329696,4300209056,4626176919,5025297569,5513916564,5779503379,5744300014,5832003389,6181969704,6274634608,6529553670,6785618847,6848455035,7170484832,7197642405,7615886906,8187465813,8927855980,8924527952,9633386380,10148703015,10432963031,10436360498,10849382547,11533017249,11931324894,13061172841,13960509455,14756290086,14610445542,
Namibia,NAM,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.04277039,21.92506027,22.77570915,21.83686066,20.32821083,,,21.6029892,,25.07234955,,26.19325066,,,,,,,
Namibia,NAM,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.11243,,,,,,,,,,92.42438,,,,,,87.09541,,,,94.41944,,,,,,
Nauru,NRU,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57360440.53,,,,,,,
Nauru,NRU,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nauru,NRU,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11465997313,11420652557,11870774973,12405023131,12911629691,13407804911,13899953586,14741583161,15442627417,16124973167,16641468121,17481908578,18197156554,19464988848,20103869195,20174178924,
Nepal,NPL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.11359024,21.61894035,20.42634964,21.30217934,21.60618019,22.2768898,25.48504066,21.12866974,22.11482048,19.84753036,16.02482986,17.97686005,17.43849945,18.18984985,18.28129005,17.10791016,,
Nepal,NPL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,30.03845,,,,,,,,,,49.60372,,,,,,,,,,70.05362,,,,,,,,,,84.75715,,,,,,
Netherlands,NLD,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,3.25E+11,3.36E+11,3.50E+11,3.70E+11,3.81E+11,3.76E+11,3.95E+11,4.04E+11,4.13E+11,4.26E+11,4.29E+11,4.23E+11,4.18E+11,4.28E+11,4.42E+11,4.49E+11,4.62E+11,4.75E+11,4.90E+11,5.13E+11,5.29E+11,5.43E+11,5.51E+11,5.61E+11,5.80E+11,6.02E+11,6.24E+11,6.47E+11,6.67E+11,7.13E+11,7.46E+11,7.45E+11,7.48E+11,7.60E+11,7.78E+11,7.80E+11,8.25E+11,8.50E+11,8.41E+11,8.26E+11,8.43E+11,8.66E+11,8.59E+11,8.51E+11,8.49E+11,8.66E+11,8.80E+11,
Netherlands,NLD,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,11.86935997,11.24707985,10.40229034,9.767700195,10.56039047,10.8004303,11.2650404,10.53046989,,10.96805954,10.71916962,,9.4874897,9.494959831,9.719510078,8.866609573,,10.42632008,10.48554993,11.07563019,11.01714039,11.09920025,11.40470982,11.72140026,12.19349003,11.83043957,11.62495995,11.69202042,11.41065025,11.54292965,11.76500988,11.62662029,12.08611012,11.97317028,,,
Netherlands,NLD,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00E+11,1.04E+11,1.08E+11,1.12E+11,1.17E+11,1.23E+11,1.27E+11,1.30E+11,1.33E+11,1.36E+11,1.34E+11,1.39E+11,1.39E+11,1.43E+11,1.47E+11,1.50E+11,-28951685687,-32040925099,-25567255345,
New Zealand,NZL,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,9.08491993,8.974220276,9.844479561,10.75667953,11.24155998,,,,,15.61209965,15.52422047,17.85338974,17.50864983,,17.99747086,,18.53027916,18.59804916,18.58357048,18.85660934,18.02876091,16.81502914,16.61694908,15.61095047,17.01477051,16.93086052,17.0001297,19.68997002,18.35821915,18.04804039,17.99121094,,
New Zealand,NZL,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,GNI (constant 2010 US$),NY.GNP.MKTP.KD,2640073093,2830363925,3158085531,3481053528,3848451097,4159023445,4238402197,4510926292,4500620109,4800310515,4797103762,4974474207,5030743669,5352636552,6174671109,6214191335,6462829360,7124614922,6349879351,4639535353,5088291962,5293390785,5287840864,5527969163,5475931713,5201174845,5392445886,5452479094,4217956410,3878337450,4625386633,3778241579,3619543549,3693528777,4228542858,4654257316,5041284730,5330623196,5652032928,6052518427,6310609194,6459189222,6548722773,6732418451,7124193343,7504028989,7726738523,8165071421,8662969793,8375864310,8746930283,9300331427,9904296139,10393131140,10892384384,11420926114,11958593904,
Nicaragua,NIC,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,0,,,,,11.93350029,,,,,,13.38181973,14.71679974,14.57369995,,15.68778992,14.88700008,,,,,,,22.75366974,,,,,,,
Nicaragua,NIC,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.22252,,,,87.00925,,,,,,,,,,,,
Niger,NER,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Government expenditure on education, total (% of government expenditure)",SE.XPD.TOTL.GB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74954033,,,17.1178093,18.7831707,16.59556961,16.65246964,13.84549999,,,16.88376999,17.37597084,16.17733002,18.91293907,18.10404015,21.67580986,19.19202042,18.08452988,21.66150093,,,
Niger,NER,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.79119,,,,36.54678,,,,,,,23.52378,,,,,
Nigeria,NGA,GNI (constant 2010 US$),NY.GNP.MKTP.KD,,,,,,,,,,,,,,,,,,,,,,1.22E+11,1.21E+11,1.15E+11,1.12E+11,1.20E+11,1.07E+11,92308956395,1.07E+11,1.06E+11,1.19E+11,1.19E+11,1.17E+11,1.15E+11,1.19E+11,1.24E+11,1.32E+11,1.37E+11,1.39E+11,1.44E+11,1.32E+11,1.49E+11,1.53E+11,1.68E+11,2.23E+11,2.28E+11,2.73E+11,2.80E+11,2.96E+11,3.13E+11,3.50E+11,3.67E+11,3.84E+11,4.06E+11,4.38E+11,4.54E+11,,
